method signature	Jimple statement	suspicious score	ranking	source line	ef	ep	nf	failing tests
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	$stack5 = virtualinvoke l0.<java.lang.String: int length()>()	0.0485071250	127	591	1	16	24	test_ext_fault_L615
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if $stack5 == 3 goto l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0485071250	127	591	1	16	24	test_ext_fault_L615
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if l0 == null goto return -1	0.0485071250	127	591	1	16	24	test_ext_fault_L615
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean checkValidDate(int,int,int)>	$stack5 = 1	0.0000000000	682	488	0	7	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean checkValidDate(int,int,int)>	goto [?= return $stack5]	0.0000000000	682	488	0	7	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean checkValidDate(int,int,int)>	return 0	0.0000000000	682	486	0	47	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>	$stack1 = l0 % 4	0.0000000000	682	498	0	20	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>	$stack2 = l0 % 100	0.0000000000	682	500	0	9	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>	$stack3 = l0 % 400	0.0000000000	682	503	0	4	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>	$stack4 = 0	0.0000000000	682	503	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>	$stack4 = 1	0.0000000000	682	503	0	3	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>	goto [?= return $stack4]	0.0000000000	682	503	0	3	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>	if $stack1 == 0 goto $stack2 = l0 % 100	0.0000000000	682	498	0	20	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>	if $stack2 == 0 goto $stack3 = l0 % 400	0.0000000000	682	500	0	9	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>	if $stack3 != 0 goto $stack4 = 0	0.0000000000	682	503	0	4	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>	return $stack4	0.0000000000	682	503	0	4	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>	return 0	0.0000000000	682	499	0	11	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>	return 1	0.0000000000	682	501	0	5	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	$stack3 = staticinvoke <comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>(l0)	0.0000000000	682	468	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	$stack4 = 28	0.0000000000	682	468	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	$stack4 = 29	0.0000000000	682	468	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	goto [?= return $stack4]	0.0000000000	682	468	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	if $stack3 == 0 goto $stack4 = 28	0.0000000000	682	468	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	return $stack4	0.0000000000	682	468	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	return -1	0.0000000000	682	466	0	27	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	return 30	0.0000000000	682	471	0	7	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDateStrings(java.lang.String,java.lang.String)>	return $stack26	0.0000000000	682	697	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDateStrings(java.lang.String,java.lang.String)>	return -2147483648	0.0000000000	682	690	0	18	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	$stack18 = staticinvoke <comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean checkValidDate(int,int,int)>(l3, l4, l5)	0.0000000000	682	444	0	3	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	$stack19 = l1 - 1	0.0000000000	682	447	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	$stack20 = l4 - 1	0.0000000000	682	449	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	$stack23 = l12 / 86400000L	0.0000000000	682	454	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	$stack24 = (int) $stack23	0.0000000000	682	454	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	if $stack18 != 0 goto $stack19 = l1 - 1	0.0000000000	682	444	0	3	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	l10 = virtualinvoke l7.<java.util.Calendar: long getTimeInMillis()>()	0.0000000000	682	452	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	l12 = l10 - l8	0.0000000000	682	453	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	l8 = virtualinvoke l6.<java.util.Calendar: long getTimeInMillis()>()	0.0000000000	682	451	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	return $stack24	0.0000000000	682	454	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	virtualinvoke l6.<java.util.Calendar: void set(int,int)>(14, 0)	0.0000000000	682	448	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	virtualinvoke l6.<java.util.Calendar: void set(int,int,int,int,int,int)>(l0, $stack19, l2, 0, 0, 0)	0.0000000000	682	447	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	virtualinvoke l7.<java.util.Calendar: void set(int,int)>(14, 0)	0.0000000000	682	450	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	virtualinvoke l7.<java.util.Calendar: void set(int,int,int,int,int,int)>(l3, $stack20, l5, 0, 0, 0)	0.0000000000	682	449	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	$stack1 = staticinvoke <comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>(l0)	0.0000000000	682	674	0	11	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	$stack2 = 365	0.0000000000	682	674	0	6	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	$stack2 = 366	0.0000000000	682	674	0	5	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	goto [?= return $stack2]	0.0000000000	682	674	0	5	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	if $stack1 == 0 goto $stack2 = 365	0.0000000000	682	674	0	11	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	return $stack2	0.0000000000	682	674	0	11	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 < 1 goto return -1	0.0000000000	682	570	0	11	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 <= 12 goto (branch)	0.0000000000	682	570	0	9	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 > 3 goto (branch)	0.0000000000	682	572	0	2	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 > 6 goto (branch)	0.0000000000	682	574	0	2	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 > 9 goto return 4	0.0000000000	682	576	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return -1	0.0000000000	682	571	0	9	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return 1	0.0000000000	682	573	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return 2	0.0000000000	682	575	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return 3	0.0000000000	682	577	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return 4	0.0000000000	682	578	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return -1	0.0000000000	682	592	0	12	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 1	0.0000000000	682	600	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 10	0.0000000000	682	618	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 11	0.0000000000	682	620	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 12	0.0000000000	682	622	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 2	0.0000000000	682	602	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 3	0.0000000000	682	604	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 4	0.0000000000	682	606	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 5	0.0000000000	682	608	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 6	0.0000000000	682	610	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 7	0.0000000000	682	612	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 8	0.0000000000	682	614	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 9	0.0000000000	682	616	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	$stack6 = l2 - l0	0.0000000000	682	790	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	$stack7 = l3 - l1	0.0000000000	682	790	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	$stack8 = $stack6 * 12	0.0000000000	682	790	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	if l1 < 1 goto return -1	0.0000000000	682	788	0	17	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	if l1 > 12 goto return -1	0.0000000000	682	788	0	14	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	if l3 < 1 goto return -1	0.0000000000	682	788	0	2	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	if l3 <= 12 goto $stack6 = l2 - l0	0.0000000000	682	788	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	l4 = $stack8 + $stack7	0.0000000000	682	790	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	return -1	0.0000000000	682	789	0	16	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	return l4	0.0000000000	682	791	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	$stack3 = l0 % 10	0.0000000000	682	549	0	19	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	$stack4 = l0 % 10	0.0000000000	682	551	0	16	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	$stack5 = l0 % 10	0.0000000000	682	553	0	14	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	goto [?= (branch)]	0.0000000000	682	548	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	goto [?= (branch)]	0.0000000000	682	550	0	3	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	goto [?= (branch)]	0.0000000000	682	552	0	2	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	goto [?= (branch)]	0.0000000000	682	554	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if $stack3 != 1 goto $stack4 = l0 % 10	0.0000000000	682	549	0	19	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if $stack4 != 2 goto $stack5 = l0 % 10	0.0000000000	682	551	0	16	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if $stack5 != 3 goto l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001th")	0.0000000000	682	553	0	14	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if l0 < 11 goto $stack3 = l0 % 10	0.0000000000	682	547	0	19	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if l0 <= 0 goto l1 = "(invalid)"	0.0000000000	682	558	0	19	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if l0 <= 31 goto return l1	0.0000000000	682	558	0	16	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if l0 > 13 goto $stack3 = l0 % 10	0.0000000000	682	547	0	10	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = "(invalid)"	0.0000000000	682	559	0	12	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (int)>(l0) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001")	0.0000000000	682	546	0	19	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001nd")	0.0000000000	682	552	0	2	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001rd")	0.0000000000	682	554	0	1	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001st")	0.0000000000	682	550	0	3	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001th")	0.0000000000	682	548	0	0	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001th")	0.0000000000	682	556	0	13	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	return l1	0.0000000000	682	560	0	19	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack2 = newarray (java.lang.Object)[2]	0.0000000000	682	761	0	4	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack2[0] = $stack5	0.0000000000	682	761	0	4	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack2[1] = $stack7	0.0000000000	682	761	0	4	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack5 = staticinvoke <java.lang.Integer: java.lang.Integer valueOf(int)>(l0)	0.0000000000	682	761	0	4	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack7 = staticinvoke <java.lang.Integer: java.lang.Integer valueOf(int)>(l1)	0.0000000000	682	761	0	4	25	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack8 = staticinvoke <java.lang.String: java.lang.String format(java.lang.String,java.lang.Object[])>("%04d-%02d-01", $stack2)	0.0000000000	682	761	0	4	25	
