method signature	Jimple statement	suspicious score	ranking	source line	ef	ep	nf	failing tests
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	$stack3 = staticinvoke <comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>(l0)	0.0000000000	682	468	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	$stack4 = 28	0.0000000000	682	468	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	$stack4 = 29	0.0000000000	682	468	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	goto [?= return $stack4]	0.0000000000	682	468	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	if $stack3 == 0 goto $stack4 = 28	0.0000000000	682	468	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	return $stack4	0.0000000000	682	468	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	return -1	0.0000000000	682	466	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int calcDaysInMonth(int,int)>	return 30	0.0000000000	682	471	0	6	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDateStrings(java.lang.String,java.lang.String)>	return $stack26	0.0000000000	682	697	0	0	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDateStrings(java.lang.String,java.lang.String)>	return -2147483648	0.0000000000	682	690	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	$stack18 = staticinvoke <comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean checkValidDate(int,int,int)>(l3, l4, l5)	0.0000000000	682	444	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	$stack19 = l1 - 1	0.0000000000	682	447	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	$stack20 = l4 - 1	0.0000000000	682	449	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	$stack23 = l12 / 86400000L	0.0000000000	682	454	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	$stack24 = (int) $stack23	0.0000000000	682	454	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	if $stack18 != 0 goto $stack19 = l1 - 1	0.0000000000	682	444	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	l10 = virtualinvoke l7.<java.util.Calendar: long getTimeInMillis()>()	0.0000000000	682	452	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	l12 = l10 - l8	0.0000000000	682	453	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	l8 = virtualinvoke l6.<java.util.Calendar: long getTimeInMillis()>()	0.0000000000	682	451	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	return $stack24	0.0000000000	682	454	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	virtualinvoke l6.<java.util.Calendar: void set(int,int)>(14, 0)	0.0000000000	682	448	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	virtualinvoke l6.<java.util.Calendar: void set(int,int,int,int,int,int)>(l0, $stack19, l2, 0, 0, 0)	0.0000000000	682	447	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	virtualinvoke l7.<java.util.Calendar: void set(int,int)>(14, 0)	0.0000000000	682	450	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	virtualinvoke l7.<java.util.Calendar: void set(int,int,int,int,int,int)>(l3, $stack20, l5, 0, 0, 0)	0.0000000000	682	449	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	$stack1 = staticinvoke <comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>(l0)	0.0000000000	682	674	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	$stack2 = 365	0.0000000000	682	674	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	$stack2 = 366	0.0000000000	682	674	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	goto [?= return $stack2]	0.0000000000	682	674	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	if $stack1 == 0 goto $stack2 = 365	0.0000000000	682	674	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	return $stack2	0.0000000000	682	674	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 < 1 goto return -1	0.0000000000	682	570	0	6	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 <= 12 goto (branch)	0.0000000000	682	570	0	5	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 > 3 goto (branch)	0.0000000000	682	572	0	4	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 > 6 goto (branch)	0.0000000000	682	574	0	3	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 > 9 goto return 4	0.0000000000	682	576	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return -1	0.0000000000	682	571	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return 1	0.0000000000	682	573	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return 2	0.0000000000	682	575	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return 3	0.0000000000	682	577	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return 4	0.0000000000	682	578	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return -1	0.0000000000	682	592	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 1	0.0000000000	682	600	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 10	0.0000000000	682	618	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 11	0.0000000000	682	620	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 12	0.0000000000	682	622	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 2	0.0000000000	682	602	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 3	0.0000000000	682	604	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 4	0.0000000000	682	606	0	0	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 5	0.0000000000	682	608	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 6	0.0000000000	682	610	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 7	0.0000000000	682	612	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 8	0.0000000000	682	614	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 9	0.0000000000	682	616	0	0	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	$stack6 = l2 - l0	0.0000000000	682	790	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	$stack7 = l3 - l1	0.0000000000	682	790	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	$stack8 = $stack6 * 12	0.0000000000	682	790	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	if l1 < 1 goto return -1	0.0000000000	682	788	0	5	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	if l1 > 12 goto return -1	0.0000000000	682	788	0	4	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	if l3 < 1 goto return -1	0.0000000000	682	788	0	3	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	if l3 <= 12 goto $stack6 = l2 - l0	0.0000000000	682	788	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	l4 = $stack8 + $stack7	0.0000000000	682	790	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	return -1	0.0000000000	682	789	0	4	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	return l4	0.0000000000	682	791	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	$stack3 = l0 % 10	0.0000000000	682	549	0	7	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	$stack4 = l0 % 10	0.0000000000	682	551	0	6	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	$stack5 = l0 % 10	0.0000000000	682	553	0	5	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	goto [?= (branch)]	0.0000000000	682	548	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	goto [?= (branch)]	0.0000000000	682	550	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	goto [?= (branch)]	0.0000000000	682	552	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	goto [?= (branch)]	0.0000000000	682	554	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if $stack3 != 1 goto $stack4 = l0 % 10	0.0000000000	682	549	0	7	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if $stack4 != 2 goto $stack5 = l0 % 10	0.0000000000	682	551	0	6	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if $stack5 != 3 goto l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001th")	0.0000000000	682	553	0	5	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if l0 < 11 goto $stack3 = l0 % 10	0.0000000000	682	547	0	8	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if l0 <= 0 goto l1 = "(invalid)"	0.0000000000	682	558	0	8	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if l0 <= 31 goto return l1	0.0000000000	682	558	0	7	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if l0 > 13 goto $stack3 = l0 % 10	0.0000000000	682	547	0	3	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = "(invalid)"	0.0000000000	682	559	0	3	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (int)>(l0) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001")	0.0000000000	682	546	0	8	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001nd")	0.0000000000	682	552	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001rd")	0.0000000000	682	554	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001st")	0.0000000000	682	550	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001th")	0.0000000000	682	548	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001th")	0.0000000000	682	556	0	4	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	return l1	0.0000000000	682	560	0	8	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack2 = newarray (java.lang.Object)[2]	0.0000000000	682	761	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack2[0] = $stack5	0.0000000000	682	761	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack2[1] = $stack7	0.0000000000	682	761	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack5 = staticinvoke <java.lang.Integer: java.lang.Integer valueOf(int)>(l0)	0.0000000000	682	761	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack7 = staticinvoke <java.lang.Integer: java.lang.Integer valueOf(int)>(l1)	0.0000000000	682	761	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack8 = staticinvoke <java.lang.String: java.lang.String format(java.lang.String,java.lang.Object[])>("%04d-%02d-01", $stack2)	0.0000000000	682	761	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	if l1 < 1 goto return "(invalid)"	0.0000000000	682	759	0	3	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	if l1 <= 12 goto $stack2 = newarray (java.lang.Object)[2]	0.0000000000	682	759	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	return "(invalid)"	0.0000000000	682	760	0	2	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	return $stack8	0.0000000000	682	761	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String formatFullDate(int,int,int)>	$stack5 = staticinvoke <comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean checkValidDate(int,int,int)>(l0, l1, l2)	0.0000000000	682	711	0	5	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String formatFullDate(int,int,int)>	$stack8 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String,java.lang.String,int)>(l3, l4, l0) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001 \u0001 \u0001")	0.0000000000	682	715	0	4	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String formatFullDate(int,int,int)>	if $stack5 != 0 goto l3 = staticinvoke <comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>(l2)	0.0000000000	682	711	0	5	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String formatFullDate(int,int,int)>	l3 = staticinvoke <comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>(l2)	0.0000000000	682	713	0	4	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String formatFullDate(int,int,int)>	l4 = staticinvoke <comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String month2MonAbbr(int)>(l1)	0.0000000000	682	714	0	4	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String formatFullDate(int,int,int)>	return "(invalid)"	0.0000000000	682	712	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String formatFullDate(int,int,int)>	return $stack8	0.0000000000	682	715	0	4	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String lastDayOfMonth(int,int)>	$stack11 = staticinvoke <java.lang.Integer: java.lang.Integer valueOf(int)>(l2)	0.0000000000	682	775	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String lastDayOfMonth(int,int)>	$stack12 = staticinvoke <java.lang.String: java.lang.String format(java.lang.String,java.lang.Object[])>("%04d-%02d-%02d", $stack4)	0.0000000000	682	775	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String lastDayOfMonth(int,int)>	$stack4 = newarray (java.lang.Object)[3]	0.0000000000	682	775	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String lastDayOfMonth(int,int)>	$stack4[0] = $stack7	0.0000000000	682	775	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String lastDayOfMonth(int,int)>	$stack4[1] = $stack9	0.0000000000	682	775	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String lastDayOfMonth(int,int)>	$stack4[2] = $stack11	0.0000000000	682	775	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String lastDayOfMonth(int,int)>	$stack7 = staticinvoke <java.lang.Integer: java.lang.Integer valueOf(int)>(l0)	0.0000000000	682	775	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String lastDayOfMonth(int,int)>	$stack9 = staticinvoke <java.lang.Integer: java.lang.Integer valueOf(int)>(l1)	0.0000000000	682	775	0	1	8	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String lastDayOfMonth(int,int)>	if l2 != -1 goto $stack4 = newarray (java.lang.Object)[3]	0.0000000000	682	773	0	2	8	
