method signature	Jimple statement	suspicious score	ranking	source line	ef	ep	nf	failing tests
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	l10 = virtualinvoke l7.<java.util.Calendar: long getTimeInMillis()>()	0.0000000000	670	452	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	l12 = l10 - l8	0.0000000000	670	453	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	l8 = virtualinvoke l6.<java.util.Calendar: long getTimeInMillis()>()	0.0000000000	670	451	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	return $stack24	0.0000000000	670	454	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	virtualinvoke l6.<java.util.Calendar: void set(int,int)>(14, 0)	0.0000000000	670	448	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	virtualinvoke l6.<java.util.Calendar: void set(int,int,int,int,int,int)>(l0, $stack19, l2, 0, 0, 0)	0.0000000000	670	447	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	virtualinvoke l7.<java.util.Calendar: void set(int,int)>(14, 0)	0.0000000000	670	450	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysBetweenDates(int,int,int,int,int,int)>	virtualinvoke l7.<java.util.Calendar: void set(int,int,int,int,int,int)>(l3, $stack20, l5, 0, 0, 0)	0.0000000000	670	449	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	$stack1 = staticinvoke <comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean judgeLeapYear(int)>(l0)	0.0000000000	670	674	0	11	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	$stack2 = 365	0.0000000000	670	674	0	6	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	$stack2 = 366	0.0000000000	670	674	0	5	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	goto [?= return $stack2]	0.0000000000	670	674	0	5	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	if $stack1 == 0 goto $stack2 = 365	0.0000000000	670	674	0	11	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int daysInYear(int)>	return $stack2	0.0000000000	670	674	0	11	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 < 1 goto return -1	0.0000000000	670	570	0	11	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 <= 12 goto (branch)	0.0000000000	670	570	0	9	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 > 3 goto (branch)	0.0000000000	670	572	0	2	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 > 6 goto (branch)	0.0000000000	670	574	0	2	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	if l0 > 9 goto return 4	0.0000000000	670	576	0	1	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return -1	0.0000000000	670	571	0	9	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return 1	0.0000000000	670	573	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return 2	0.0000000000	670	575	0	1	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return 3	0.0000000000	670	577	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int getQuarter(int)>	return 4	0.0000000000	670	578	0	1	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	$stack10 = l1 << 16	0.0000000000	670	597	0	3	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	$stack11 = $stack10 | $stack9	0.0000000000	670	597	0	3	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	$stack5 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	670	591	0	15	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	$stack9 = l2 << 8	0.0000000000	670	597	0	3	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if $stack5 == 3 goto l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	670	591	0	15	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if l0 == null goto return -1	0.0000000000	670	591	0	15	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if l4 != 4288626 goto (branch)	0.0000000000	670	605	0	3	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if l4 != 4289895 goto (branch)	0.0000000000	670	613	0	2	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if l4 != 4482403 goto return -1	0.0000000000	670	621	0	2	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if l4 != 4613474 goto (branch)	0.0000000000	670	601	0	3	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if l4 != 4874606 goto (branch)	0.0000000000	670	599	0	3	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if l4 != 4879724 goto (branch)	0.0000000000	670	611	0	2	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if l4 != 4879726 goto (branch)	0.0000000000	670	609	0	2	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if l4 != 5071218 goto (branch)	0.0000000000	670	603	0	3	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if l4 != 5071225 goto (branch)	0.0000000000	670	607	0	2	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if l4 != 5140342 goto (branch)	0.0000000000	670	619	0	2	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if l4 != 5202804 goto (branch)	0.0000000000	670	617	0	2	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	if l4 != 5465466 goto (branch)	0.0000000000	670	615	0	2	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	670	594	0	3	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: char charAt(int)>(1)	0.0000000000	670	595	0	3	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	l3 = virtualinvoke l0.<java.lang.String: char charAt(int)>(2)	0.0000000000	670	596	0	3	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	l4 = $stack11 | l3	0.0000000000	670	597	0	3	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return -1	0.0000000000	670	592	0	12	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return -1	0.0000000000	670	624	0	2	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 1	0.0000000000	670	600	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 10	0.0000000000	670	618	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 11	0.0000000000	670	620	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 12	0.0000000000	670	622	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 2	0.0000000000	670	602	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 3	0.0000000000	670	604	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 4	0.0000000000	670	606	0	1	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 5	0.0000000000	670	608	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 6	0.0000000000	670	610	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 7	0.0000000000	670	612	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 8	0.0000000000	670	614	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monAbbr2month(java.lang.String)>	return 9	0.0000000000	670	616	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	$stack6 = l2 - l0	0.0000000000	670	790	0	1	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	$stack7 = l3 - l1	0.0000000000	670	790	0	1	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	$stack8 = $stack6 * 12	0.0000000000	670	790	0	1	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	if l1 < 1 goto return -1	0.0000000000	670	788	0	17	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	if l1 > 12 goto return -1	0.0000000000	670	788	0	14	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	if l3 < 1 goto return -1	0.0000000000	670	788	0	2	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	if l3 <= 12 goto $stack6 = l2 - l0	0.0000000000	670	788	0	1	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	l4 = $stack8 + $stack7	0.0000000000	670	790	0	1	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	return -1	0.0000000000	670	789	0	16	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: int monthsBetween(int,int,int,int)>	return l4	0.0000000000	670	791	0	1	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	$stack3 = l0 % 10	0.0000000000	670	549	0	19	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	$stack4 = l0 % 10	0.0000000000	670	551	0	16	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	$stack5 = l0 % 10	0.0000000000	670	553	0	14	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	goto [?= (branch)]	0.0000000000	670	548	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	goto [?= (branch)]	0.0000000000	670	550	0	3	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	goto [?= (branch)]	0.0000000000	670	552	0	2	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	goto [?= (branch)]	0.0000000000	670	554	0	1	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if $stack3 != 1 goto $stack4 = l0 % 10	0.0000000000	670	549	0	19	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if $stack4 != 2 goto $stack5 = l0 % 10	0.0000000000	670	551	0	16	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if $stack5 != 3 goto l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001th")	0.0000000000	670	553	0	14	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if l0 < 11 goto $stack3 = l0 % 10	0.0000000000	670	547	0	19	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if l0 <= 0 goto l1 = "(invalid)"	0.0000000000	670	558	0	19	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if l0 <= 31 goto return l1	0.0000000000	670	558	0	16	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	if l0 > 13 goto $stack3 = l0 % 10	0.0000000000	670	547	0	10	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = "(invalid)"	0.0000000000	670	559	0	12	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (int)>(l0) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001")	0.0000000000	670	546	0	19	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001nd")	0.0000000000	670	552	0	2	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001rd")	0.0000000000	670	554	0	1	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001st")	0.0000000000	670	550	0	3	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001th")	0.0000000000	670	548	0	0	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	l1 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String)>(l1) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001th")	0.0000000000	670	556	0	13	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>	return l1	0.0000000000	670	560	0	19	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack2 = newarray (java.lang.Object)[2]	0.0000000000	670	761	0	4	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack2[0] = $stack5	0.0000000000	670	761	0	4	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack2[1] = $stack7	0.0000000000	670	761	0	4	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack5 = staticinvoke <java.lang.Integer: java.lang.Integer valueOf(int)>(l0)	0.0000000000	670	761	0	4	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack7 = staticinvoke <java.lang.Integer: java.lang.Integer valueOf(int)>(l1)	0.0000000000	670	761	0	4	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	$stack8 = staticinvoke <java.lang.String: java.lang.String format(java.lang.String,java.lang.Object[])>("%04d-%02d-01", $stack2)	0.0000000000	670	761	0	4	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	if l1 < 1 goto return "(invalid)"	0.0000000000	670	759	0	15	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	if l1 <= 12 goto $stack2 = newarray (java.lang.Object)[2]	0.0000000000	670	759	0	9	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	return "(invalid)"	0.0000000000	670	760	0	11	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String firstDayOfMonth(int,int)>	return $stack8	0.0000000000	670	761	0	4	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String formatFullDate(int,int,int)>	$stack5 = staticinvoke <comp5111.assignment.cut.Subject$DateTimeAlgorithms: boolean checkValidDate(int,int,int)>(l0, l1, l2)	0.0000000000	670	711	0	15	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String formatFullDate(int,int,int)>	$stack8 = dynamicinvoke "makeConcatWithConstants" <java.lang.String (java.lang.String,java.lang.String,int)>(l3, l4, l0) <java.lang.invoke.StringConcatFactory: java.lang.invoke.CallSite makeConcatWithConstants(java.lang.invoke.MethodHandles$Lookup,java.lang.String,java.lang.invoke.MethodType,java.lang.String,java.lang.Object[])>("\u0001 \u0001 \u0001")	0.0000000000	670	715	0	3	21	
<comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String formatFullDate(int,int,int)>	if $stack5 != 0 goto l3 = staticinvoke <comp5111.assignment.cut.Subject$DateTimeAlgorithms: java.lang.String dayStr(int)>(l2)	0.0000000000	670	711	0	15	21	
